GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q86UN3	RTN4RL2	involved_in	GO:0031103	axon regeneration	ECO:0000304	TAS	PMID:14664809		9606	UniProt		P
UniProtKB	Q86UU3	GGN	involved_in	GO:0006302	double-strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR031400	9606	InterPro		P
UniProtKB	Q86UU5	GGN	involved_in	GO:0006302	double-strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR031400	9606	InterPro		P
UniProtKB	Q86V20	SHLD2	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q86V20	SHLD2	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q86V20	SHLD2	involved_in	GO:0043247	telomere maintenance in response to DNA damage	ECO:0005547	IC	PMID:29656893		9606	ComplexPortal		P
UniProtKB	Q86VD4	CREB3L2	involved_in	GO:0030968	endoplasmic reticulum unfolded protein response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029804	9606	InterPro		P
UniProtKB	Q86W56	PARG	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q86W56	PARG	involved_in	GO:0006287	base-excision repair, gap-filling	ECO:0000304	TAS	Reactome:R-HSA-110373		9606	Reactome		P
UniProtKB	Q86WJ1	CHD1L	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002932403|UniProtKB:Q86WJ1	9606	GO_Central		P
UniProtKB	Q86WJ1	CHD1L	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:19661379		9606	UniProt		P
UniProtKB	Q86WJ1	CHD1L	involved_in	GO:0006281	DNA repair	ECO:0000304	TAS	PMID:19661379		9606	UniProt		P
UniProtKB	Q86WJ1	CHD1L	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR031053	9606	InterPro		P
UniProtKB	Q86WJ1	CHD1L	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q86WJ1	CHD1L	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q86XK3	SFR1	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1915038|PANTHER:PTN002008993|UniProtKB:Q86XK3	9606	GO_Central		P
UniProtKB	Q86XK3	SFR1	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000315	IMP	PMID:21252223		9606	UniProt		P
UniProtKB	Q86XK3	SFR1	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042429	9606	InterPro		P
UniProtKB	Q86XK3	SFR1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q86XK3	SFR1	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q86Y07	VRK2	involved_in	GO:0034599	cellular response to oxidative stress	ECO:0000315	IMP	PMID:17709393		9606	UniProt		P
UniProtKB	Q86Y97	KMT5C	involved_in	GO:0006281	DNA repair	ECO:0000315	IMP	PMID:28114273		9606	UniProt		P
UniProtKB	Q86YC2	PALB2	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000315	IMP	PMID:26323318		9606	ParkinsonsUK-UCL		P
UniProtKB	Q86YC2	PALB2	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001427996|UniProtKB:Q86YC2	9606	GO_Central		P
UniProtKB	Q86YC2	PALB2	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:19423707		9606	UniProt		P
UniProtKB	Q86YC2	PALB2	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:19369211		9606	UniProt		P
UniProtKB	Q86YC2	PALB2	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042417	9606	InterPro		P
UniProtKB	Q86YC2	PALB2	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q86YC2	PALB2	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q86YC2	PALB2	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000314	IDA	PMID:28398198		9606	ComplexPortal		P
UniProtKB	Q86YN6	PPARGC1B	involved_in	GO:0034614	cellular response to reactive oxygen species	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VHJ7|ensembl:ENSMUSP00000069431	9606	Ensembl		P
UniProtKB	Q86Z02	HIPK1	involved_in	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1314873|PANTHER:PTN002780582	9606	GO_Central		P
UniProtKB	Q86Z02	HIPK1	involved_in	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88904|ensembl:ENSMUSP00000113998	9606	Ensembl		P
UniProtKB	Q8IUR6-1	CREBRF	involved_in	GO:0034976	response to endoplasmic reticulum stress	ECO:0000314	IDA	PMID:18391022		9606	UniProt		P
UniProtKB	Q8IVH8	MAP4K3	involved_in	GO:0007254	JNK cascade	ECO:0000304	TAS	PMID:9275185		9606	PINC		P
UniProtKB	Q8IW19	APLF	involved_in	GO:0006302	double-strand break repair	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1919353|PANTHER:PTN001084268|UniProtKB:Q8IW19	9606	GO_Central		P
UniProtKB	Q8IW19	APLF	involved_in	GO:0000012	single strand break repair	ECO:0000315	IMP	PMID:17396150		9606	UniProt		P
UniProtKB	Q8IW19	APLF	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:17396150		9606	UniProt		P
UniProtKB	Q8IW19	APLF	involved_in	GO:0006303	double-strand break repair via nonhomologous end joining	ECO:0000315	IMP	PMID:23689425		9606	UniProt		P
UniProtKB	Q8IW19	APLF	involved_in	GO:0006302	double-strand break repair	ECO:0000315	IMP	PMID:17396150		9606	UniProt		P
UniProtKB	Q8IW19	APLF	involved_in	GO:0006302	double-strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039253	9606	InterPro		P
UniProtKB	Q8IW19	APLF	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q8IW19	APLF	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q8IW19	APLF	involved_in	GO:0006302	double-strand break repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D842|ensembl:ENSMUSP00000032130	9606	Ensembl		P
UniProtKB	Q8IW41	MAPKAPK5	involved_in	GO:0090400	stress-induced premature senescence	ECO:0000314	IDA	PMID:17254968		9606	UniProt		P
UniProtKB	Q8IW41	MAPKAPK5	involved_in	GO:0090398	cellular senescence	ECO:0000304	TAS	Reactome:R-HSA-2559583		9606	Reactome		P
UniProtKB	Q8IWF2	FOXRED2	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN005168182|UniProtKB:Q8IWF2	9606	GO_Central		P
UniProtKB	Q8IWF2	FOXRED2	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000315	IMP	PMID:19706418		9606	UniProt		P
UniProtKB	Q8IWK0	Q8IWK0	involved_in	GO:0019985	translesion synthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030559	9606	InterPro		P
UniProtKB	Q8IWK0	Q8IWK0	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030559	9606	InterPro		P
UniProtKB	Q8IWQ3	BRSK2	involved_in	GO:0036503	ERAD pathway	ECO:0000315	IMP	PMID:23907667		9606	ParkinsonsUK-UCL		P
UniProtKB	Q8IWQ3	BRSK2	involved_in	GO:0042149	cellular response to glucose starvation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001217363|RGD:1359167|UniProtKB:Q9H093	9606	GO_Central		P
UniProtKB	Q8IWQ3	BRSK2	involved_in	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	ECO:0000315	IMP	PMID:22713462		9606	UniProt		P
UniProtKB	Q8IX21	SLF2	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000411568|UniProtKB:Q8IX21	9606	GO_Central		P
UniProtKB	Q8IX21	SLF2	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:25931565		9606	UniProt		P
UniProtKB	Q8IX21	SLF2	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q8IX21	SLF2	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q8IX21	SLF2	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0005547	IC	PMID:16810316		9606	ComplexPortal		P
UniProtKB	Q8IX21	SLF2	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0005547	IC	PMID:16810316		9606	ComplexPortal		P
UniProtKB	Q8IXB1	DNAJC10	involved_in	GO:0036498	IRE1-mediated unfolded protein response	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002892918|WB:WBGene00001045	9606	GO_Central		P
UniProtKB	Q8IXB1	DNAJC10	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DC23|ensembl:ENSMUSP00000028392	9606	Ensembl		P
UniProtKB	Q8IXB1	DNAJC10	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000315	IMP	PMID:18400946		9606	UniProt		P
UniProtKB	Q8IXB1	DNAJC10	involved_in	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	ECO:0000314	IDA	PMID:19122239		9606	UniProt		P
UniProtKB	Q8IXB1	DNAJC10	involved_in	GO:0034976	response to endoplasmic reticulum stress	ECO:0000314	IDA	PMID:19122239		9606	UniProt		P
UniProtKB	Q8IXJ6	SIRT2	involved_in	GO:2000777	positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia	ECO:0000315	IMP	PMID:24681946		9606	UniProt		P
UniProtKB	Q8IXJ6	SIRT2	involved_in	GO:0061433	cellular response to caloric restriction	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VDQ8	9606	UniProt		P
UniProtKB	Q8IXJ6	SIRT2	involved_in	GO:0061428	negative regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000315	IMP	PMID:24681946		9606	UniProt		P
UniProtKB	Q8IXJ6	SIRT2	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000314	IDA	PMID:24681946		9606	UniProt		P
UniProtKB	Q8IXJ6	SIRT2	involved_in	GO:0034599	cellular response to oxidative stress	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8VDQ8	9606	UniProt		P
UniProtKB	Q8IXJ6	SIRT2	involved_in	GO:0061433	cellular response to caloric restriction	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VDQ8|ensembl:ENSMUSP00000072732	9606	Ensembl		P
UniProtKB	Q8IXJ6	SIRT2	involved_in	GO:0034599	cellular response to oxidative stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VDQ8|ensembl:ENSMUSP00000072732	9606	Ensembl		P
UniProtKB	Q8IXQ6	PARP9	involved_in	GO:0006302	double-strand break repair	ECO:0000315	IMP	PMID:23230272		9606	UniProt		P
UniProtKB	Q8IXQ6	PARP9	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q8IXQ6	PARP9	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q8IY18	SMC5	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000315	IMP	PMID:16810316		9606	UniProt		P
UniProtKB	Q8IY18	SMC5	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:25931565		9606	UniProt		P
UniProtKB	Q8IY18	SMC5	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:11408570		9606	UniProt		P
UniProtKB	Q8IY18	SMC5	NOT|involved_in	GO:0006303	double-strand break repair via nonhomologous end joining	ECO:0000315	IMP	PMID:16810316		9606	UniProt		P
UniProtKB	Q8IY18	SMC5	involved_in	GO:0090398	cellular senescence	ECO:0000315	IMP	PMID:17589526		9606	UniProt		P
UniProtKB	Q8IY18	SMC5	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027131	9606	InterPro		P
UniProtKB	Q8IY18	SMC5	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027131	9606	InterPro		P
UniProtKB	Q8IY18	SMC5	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q8IY18	SMC5	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q8IY18	SMC5	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0005547	IC	PMID:16810316		9606	ComplexPortal		P
UniProtKB	Q8IY18	SMC5	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0005547	IC	PMID:16810316		9606	ComplexPortal		P
UniProtKB	Q8IY84	NIM1K	involved_in	GO:0042149	cellular response to glucose starvation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001217363|RGD:1359167|UniProtKB:Q9H093	9606	GO_Central		P
UniProtKB	Q8IY92	SLX4	involved_in	GO:0000706	meiotic DNA double-strand break processing	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001853063|WB:WBGene00011415	9606	GO_Central		P
UniProtKB	Q8IY92	SLX4	involved_in	GO:0036297	interstrand cross-link repair	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001853063|WB:WBGene00011415	9606	GO_Central		P
UniProtKB	Q8IY92	SLX4	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000315	IMP	PMID:19595721		9606	UniProt		P
UniProtKB	Q8IY92	SLX4	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0000315	IMP	PMID:19596235		9606	UniProt		P
UniProtKB	Q8IY92	SLX4	involved_in	GO:0006289	nucleotide-excision repair	ECO:0000315	IMP	PMID:19596236		9606	UniProt		P
UniProtKB	Q8IY92	SLX4	involved_in	GO:0006281	DNA repair	ECO:0000315	IMP	PMID:19595722		9606	UniProt		P
UniProtKB	Q8IY92	SLX4	involved_in	GO:0010792	DNA double-strand break processing involved in repair via single-strand annealing	ECO:0000315	IMP	PMID:19595721		9606	UniProt		P
UniProtKB	Q8IY92	SLX4	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006642|InterPro:IPR018574	9606	InterPro		P
UniProtKB	Q8IY92	SLX4	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q8IY92	SLX4	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q8IYD8	FANCM	involved_in	GO:0045003	double-strand break repair via synthesis-dependent strand annealing	ECO:0000318	IBA	PMID:21873635	FB:FBgn0038889|PANTHER:PTN000361481|PomBase:SPAC9.05	9606	GO_Central		P
UniProtKB	Q8IYD8	FANCM	involved_in	GO:0036297	interstrand cross-link repair	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000361481|PomBase:SPAC9.05|SGD:S000001441|UniProtKB:Q8IYD8	9606	GO_Central		P
UniProtKB	Q8IYD8	FANCM	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039686	9606	InterPro		P
UniProtKB	Q8IYD8	FANCM	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q8IYD8	FANCM	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q8IYD8	FANCM	involved_in	GO:0036297	interstrand cross-link repair	ECO:0000314	IDA	PMID:20347429		9606	ComplexPortal		P
UniProtKB	Q8IYE1	CCDC13	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000315	IMP	PMID:24816561		9606	SYSCILIA_CCNET		P
UniProtKB	Q8IYI0	SHLD1	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q8IYI0	SHLD1	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q8IYI0	SHLD1	involved_in	GO:0043247	telomere maintenance in response to DNA damage	ECO:0005547	IC	PMID:29656893		9606	ComplexPortal		P
UniProtKB	Q8IYL1	DMC1	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020588	9606	InterPro		P
UniProtKB	Q8IYW5	RNF168	involved_in	GO:0006302	double-strand break repair	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000595938|UniProtKB:Q8IYW5	9606	GO_Central		P
UniProtKB	Q8IYW5	RNF168	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:22980979		9606	UniProt		P
UniProtKB	Q8IYW5	RNF168	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:22508508		9606	UniProt		P
UniProtKB	Q8IYW5	RNF168	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:22373579		9606	UniProt		P
UniProtKB	Q8IYW5	RNF168	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:20550933		9606	UniProt		P
UniProtKB	Q8IYW5	RNF168	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:19500350		9606	UniProt		P
UniProtKB	Q8IYW5	RNF168	involved_in	GO:0006302	double-strand break repair	ECO:0000314	IDA	PMID:22980979		9606	UniProt		P
UniProtKB	Q8IYW5	RNF168	involved_in	GO:0036297	interstrand cross-link repair	ECO:0000304	TAS	PMID:22705371		9606	UniProt		P
UniProtKB	Q8IYW5	RNF168	involved_in	GO:0006302	double-strand break repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR034725	9606	InterPro		P
UniProtKB	Q8IYW5	RNF168	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q8IYW5	RNF168	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q8IYW5	RNF168	involved_in	GO:0006302	double-strand break repair	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000370030	9606	UniProt		P
UniProtKB	Q8IYW5	RNF168	involved_in	GO:0006302	double-strand break repair	ECO:0000314	IDA	PMID:19203578		9606	UniProt		P
UniProtKB	Q8IYW5	RNF168	involved_in	GO:0006302	double-strand break repair	ECO:0000314	IDA	PMID:19203579		9606	UniProt		P
UniProtKB	Q8IYX7	SAXO1	involved_in	GO:0070417	cellular response to cold	ECO:0000314	IDA	PMID:25673876		9606	UniProt		P
UniProtKB	Q8N0U8	VKORC1L1	involved_in	GO:0034599	cellular response to oxidative stress	ECO:0000315	IMP	PMID:21367861		9606	UniProt		P
UniProtKB	Q8N0Z6	TTC5	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q99LG4	9606	UniProt		P
UniProtKB	Q8N0Z6	TTC5	involved_in	GO:0009267	cellular response to starvation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q99LG4	9606	UniProt		P
UniProtKB	Q8N0Z6	TTC5	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q8N0Z6	TTC5	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q8N0Z6	TTC5	involved_in	GO:0009267	cellular response to starvation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99LG4|ensembl:ENSMUSP00000006451	9606	Ensembl		P
UniProtKB	Q8N0Z6	TTC5	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99LG4|ensembl:ENSMUSP00000006451	9606	Ensembl		P
UniProtKB	Q8N114	SHISA5	involved_in	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D7I0|ensembl:ENSMUSP00000107690	9606	Ensembl		P
UniProtKB	Q8N122	RPTOR	involved_in	GO:0009267	cellular response to starvation	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000304084|SGD:S000001229	9606	GO_Central		P
UniProtKB	Q8N122	RPTOR	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0005547	IC	PMID:17041623		9606	ComplexPortal		P
UniProtKB	Q8N122	RPTOR	involved_in	GO:0071470	cellular response to osmotic stress	ECO:0005547	IC	PMID:17041623		9606	ComplexPortal		P
UniProtKB	Q8N122	RPTOR	involved_in	GO:0071456	cellular response to hypoxia	ECO:0005547	IC	PMID:17041623		9606	ComplexPortal		P
UniProtKB	Q8N140	EID3	involved_in	GO:0006281	DNA repair	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000414206|PomBase:SPBC20F10.04c|SGD:S000002263	9606	GO_Central		P
UniProtKB	Q8N140	EID3	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027786	9606	InterPro		P
UniProtKB	Q8N140	EID3	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q8N140	EID3	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q8N140	EID3	involved_in	GO:0000724	double-strand break repair via homologous recombination	ECO:0005547	IC	PMID:16810316		9606	ComplexPortal		P
UniProtKB	Q8N163	CCAR2	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q8N1H7	SIX6OS1	involved_in	GO:0010705	meiotic DNA double-strand break processing involved in reciprocal meiotic recombination	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1923051|PANTHER:PTN002860233	9606	GO_Central		P
UniProtKB	Q8N1H7	SIX6OS1	involved_in	GO:0010705	meiotic DNA double-strand break processing involved in reciprocal meiotic recombination	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9CTN5	9606	UniProt		P
UniProtKB	Q8N1L9	BATF2	involved_in	GO:0140467	integrated stress response signaling	ECO:0005547	IC	PMID:28566324		9606	ComplexPortal		P
UniProtKB	Q8N2K1	UBE2J2	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000315	IMP	PMID:24807418		9606	ParkinsonsUK-UCL		P
UniProtKB	Q8N2K1	UBE2J2	involved_in	GO:0030433	ubiquitin-dependent ERAD pathway	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000630005|SGD:S000000902|UniProtKB:Q8N2K1	9606	GO_Central		P
UniProtKB	Q8N2W9	PIAS4	involved_in	GO:0006302	double-strand break repair	ECO:0000304	TAS	Reactome:R-HSA-5693606		9606	Reactome		P
UniProtKB	Q8N2Z9	CENPS	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000315	IMP	PMID:20347428		9606	UniProt		P
UniProtKB	Q8N2Z9	CENPS	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033554	9606	InterPro		P
UniProtKB	Q8N2Z9	CENPS	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q8N2Z9	CENPS	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q8N2Z9	CENPS	involved_in	GO:0036297	interstrand cross-link repair	ECO:0000314	IDA	PMID:20347429		9606	ComplexPortal		P
UniProtKB	Q8N2Z9	CENPS	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:20347429		9606	UniProt		P
UniProtKB	Q8N2Z9	CENPS	involved_in	GO:0006281	DNA repair	ECO:0000314	IDA	PMID:20347429		9606	UniProt		P
UniProtKB	Q8N3C0	ASCC3	involved_in	GO:0006307	DNA dealkylation involved in DNA repair	ECO:0000314	IDA	PMID:22055184		9606	UniProt		P
UniProtKB	Q8N3C0	ASCC3	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	Q8N3C0	ASCC3	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	Q8N3J3	HROB	involved_in	GO:0000731	DNA synthesis involved in DNA repair	ECO:0000315	IMP	PMID:31467087		9606	UniProt		P
UniProtKB	Q8N3J3	HROB	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000315	IMP	PMID:31467087		9606	UniProt		P
